,id,star,comment,sentiment,snlp_result
11958,177515787,4,菜品 味道 份量 服务态度 很差 ,0,0
11965,5638032,10,山西人 特别 爱 吃 山西 菜 够味 喜欢 九毛 很合 胃口 环境 服务周到 空调 冷气 开 太足 冷 ,1,0
11967,4739416,10,团购 老板娘 热情 东西 味道 不错 新 开张 搞 团购 宣传 人不多 环境 老板娘 吃 完 饭 聊天 问 建议 还给 送 小吃 还会 ,1,0
11968,5527472,8,菜味 不错 人太多 上菜 挺慢 茶位 费 算 美团券 算 不错 酸辣 蕨 根粉 ,1,0
11971,2501098,6,上菜 麻辣 香锅 要点 够 菜 奇葩 ,1,0
11976,2501098,10,好吃 吃 吃 吃 吃 吃 吃 吃 吃 吃 吃 吃 吃 吃 ,1,0
11984,4739416,6,买 美团 团购 卖相 味道 吃不饱 ⊙ ⊙ ,1,0
11987,633706,6,点 套餐 蒸蛋 好吃 牛排 分量 少 吃 炒饭 吃饱 ,1,0
11988,73798971,4,服务 菜 很快 小吃 太 上火 臭豆腐 不臭 牛排 挺 ,0,0
11992,86045,8,味道 环境 干净 服务 热情 光临   芝士 火锅   香茅 鸡 扒   芝士 丸   甜酸 鱼 ,1,0
11993,2501098,10,点多 吃不完 两个 吃 斤 鱼 ,1,0
11994,633706,6,这是 第二次 竹风 感觉 上次 经理 热情 服务员 态度 跟着 热情 东西 好吃 见到 经理 服务员 态度 显示 不耐烦 是因为 网团 ,1,0
11997,5638032,6,三级 久 地方 消费 便宜 点 地方 停下 ,1,0
11999,73798971,8,周六 加 10 块 玉米汤 好喝 服务 还好 ,1,0
12000,74582725,10,价格 偏贵 上菜 慢 味道 不错 ,1,0
12003,74582725,10,榴莲 味 很浓 喜欢 吃 榴莲 容错过 ,1,0
12004,107382571,10,好吃 麻油鸡 好吃 图 款卷   超级 好吃 芒果 炒 虾球 好吃 服务员 态度 超级 店内 环境 超级 棒 高级 感觉 干净 好评   鸡肉   马来 椰子 炒 虾球 ,1,0
12007,5527472,8,味道   上菜 比较慢   地方 好找 ,1,0
12013,633706,6,服务态度 不好 服务态度 超差 ,1,0
12015,179651967,8,第一次 点 鸳鸯锅 品类 标价 服务态度 吃 饱饱 ,1,0
12017,158754521,4,东西 冷 味道 差 下次 ,0,0
12020,633706,6,人多 态度 味道 从前 ,1,0
12022,179507699,10,味道 挺不错 菠萝 海鲜 炒饭 值得 推荐 特别 泰味 香脆 鲈鱼 不错 口味 辣 总体 就餐 环境 挺 舒适   柠香蒸 鲈鱼   海鲜 菠萝 炒饭   泰味 香脆 鲈鱼 ,1,0
12024,179408908,4,卫生 差 这家 店 排骨 干 蒸蛋 吃 好吃 大岗 烧鸡 分量 ,0,0
12025,633706,2,味道 不敢恭维 肉       水果 几天 ,0,0
12026,5527472,8,味道 服务 量 太少 吃 ,1,0
12030,633706,2,特别 垃圾 第二次 服务态度 特别 差 一杯 水喝 几次 加水 熟视无睹 特别 失望 不用 预定 几个 人去 他家 牛排 特别 难吃 全是 牛筋 黑椒 汁 特别 味 感觉 新鲜 摩卡 特别 难 喝 这辈子 不愿 ,0,0
12037,5527472,10,朋友 肉少 点 ,1,0
12038,92159107,2,卫生 碳 烤 魔鬼 鱼 上菜 时 发现 头发 一根 好几根 一团 见图 沾 肉缝 里 服务员 简单 道歉 说 不好意思 撤菜 换 菜 赶着 电影 开场 追究 服务 意识 很差 礼貌 欠缺 朋友 离席 服务员 搬 位置 凳子 前 示意 两人座 吃 吃 对面 凳子 搬走 服务 流程 交接 混乱 一碗 白饭 一碗 两碗 问是 套餐 里 饭 发现 开单 写 加 两碗 白饭 商家 涉及 虚假 宣传 买 168 套餐 点餐 改成 158 套餐 168 套餐 显示 月 22 日起 24 小时 通用 菜品 口味 魔鬼 鱼 朋友 吃 一口 说 柴 招牌 烧烤 肉 味道 全 蘸 酱 淡味 偏油 叶子 积油 反正 这家 餐厅 有下 ,0,0
12040,4205874,10,第一次 吃 习惯 ,1,0
12041,2501098,4,  东西 贵   那条 鱼 真的 太厚 ,0,0
12047,633706,8,没什么 特别 要说 店 不合 胃口 ,1,0
12048,5527472,5,qqqqqqqqqqqq ,0,0
12052,73798971,8,一般般 ,1,0
12053,164166476,6,分量 菜 少 两个 够 ,1,0
12054,633706,8,两个 吃不完 份量 味道 ,1,0
12056,74582725,4,芝士 肠 不行  榴莲 海口 太腥 披萨 太咸 饼底 实在 不行 ,0,0
12060,158754521,4,腻 晚上 蚊子 饮料 行 ,0,0
12065,5638032,6,吃欢 吃 骨头 喜欢 肉酱 面 有点咸 ,1,0
12067,5638032,6,菜 味道 团购 价格 偏贵 ,1,0
12075,164409108,10,放假 人山人海 点半 等位 点半有位 算快 40 分钟 雪糕 送 点 一份 澳洲 霜降 牛肉 双人 餐 丰盛 霜降 牛肉 新鲜 肉质 鲜嫩 伴着 无菌 鸡蛋 吃 别有 一番滋味 套餐 牛肉 野菜 拼盘 乌冬 野菜 拼盘 有菜 肉 菇 菌 乌冬 超大 一份 加前 菜 甜品 一份 点心 人扶墙 团购 代金券 95 折 优惠 假期 不错   寿喜 烧 野菜 拼盘   澳洲 霜降 牛肉 ,1,0
12076,5638032,10,铁板烧 水晶 粉   牛肉 馅饼   牛肉 刀削面   水晶 粉 不错 面食 炒 菜 分量 少少的 味道 ,1,0
12077,73798971,8,味道 不错 份量 很足 两个 吃 完 人太多 好久 服务员 帮 点餐 点餐 二十多分钟 上菜 ,1,0
12079,2501098,6,鱼 新鲜 贵     服务员 态度 ,1,0
12083,633706,6,一般般 闹市 算 过得去 消费 ,1,0
12087,92159107,10,马来西亚 皇帝 面包 鸡   烧烤 榴莲 ,1,0
12095,2501098,8,味道 贵 一点点 便宜 点 ,1,0
12100,4739416,10,服务态度 大圆满 好吃 服务员 加水 早 不用 等位 下次 ,1,0
12109,4739416,8,量 多料 一如既往 失望 ,1,0
12110,5527472,10,味道 不错 分量 ,1,0
12112,107377267,10,点 双人 套餐 分量 挺足 两个 吃 好久 小吃 里 凤爪 泡椒 泡菜 黄瓜 好吃 饮料 不太好 ,1,0
12113,73798971,8,去过 几次 价格 实在 优惠 店面 很大 从来不 排位 态度 服务 吃 多家 店 一家 团购 套餐 里 甜不辣 换成 薯条 超级 喜欢 甜不辣 喜欢 单点 不贵 两个 吃不饱 男生 加 十块 升级 牛扒 菠萝 炒饭 好吃 好吃 ,1,0
12116,73798971,8,味道 朋友 吃 美团 上订 ,1,0
12125,5527472,10,人均 60 元 味道 份量 少 点 ,1,0
12127,5527472,8,不错 服务员 忙 一桌 弄 特别 晚 ,1,0
12134,4739416,4,总 味道 太冷 烤 时间 饭 少 冒牌 差 一点 失望 ,0,0
12138,2501098,10,推荐 排骨 鸡 麻辣 香锅 真的 好吃 只够 两个 份量 喔 ,1,0
12140,158754521,8,配菜 小吃 少 ,1,0
12142,633706,6,一般般       下次 好吃 ,1,0
12144,73798971,8,牛肉 好吃 服务 ,1,0
12145,117225790,4,服务态度 差 ,0,0
12146,86045,4,银座 比差 好多 ,0,0
12147,633706,8,次   味道   老板 热情 招待 牛扒 ,1,0
12150,5527472,2,位置 挺 找到   服务态度 超差     不好 服务态度   再不去 ,0,0
12153,633706,10,味道 麻麻     不多人 吃 位置 ,1,0
12158,4739416,10,无数次 挺 服务员 换人 ,1,0
12166,86045,4,菜 味道 一般般 服务员 看不到 顾客 需求 环境 算 不错 吃饭 人太吵 说 有生 蠔 要点 时 说 当天 很小 一种 揽客 手段 ,0,0
12167,163178422,10,朋友 商圈 逛 逛逛 楼 朋友 这家 火锅店 说 上火 以毒攻毒 俩 来到 店门口 进门 有位 服务员 问 几位 朋友 说 两位 服务员 指引 坐 人桌   介绍 菜单 说 两位 上美团 APP 购买 套餐 那会 优惠 想 商家 希望 客人 消费 高点 这店 推荐 客人 团购 索性 团购 确实 份量 够 两个 吃 服务态度 棒棒 哒 惜 那位 服务员 做 员工 哈哈哈哈 ,1,0
12170,172239782,2,店 胡同 里 桌子 油 鱼捞 不到 那种 新鲜 后悔 死来 ,0,0
12173,86045,4,鱼 味道     牛肉 好少 四个 人一人 夹 团购 划算   特色菜 ,0,0
12174,73798971,8,店子 北京路 价格 两件 扒算 便宜 扒 配汁 酱料 两味 味道 行 店面 灯光 太晚 周六日 加收 ,1,0
12178,73798971,9,菜品 服务 不用 排队 找到 ,1,0
12179,5527472,6,量少 点 小贵 ,1,0
12180,73798971,6,牛扒 份量 味道 偏淡 空调 风扇 开餐 吃 一身 汗 套餐 份量 男 同志 ,1,0
12184,633706,8,味道 食品 够 份量 可惜 太热 吃饭 过程 汗流 夹 背 ,1,0
12190,2501098,6,两个 消费 200 结账 惊呆 夫妻 肺片 想象 中 好吃 吃 习惯 麻辣 香锅 还好 入味 两个 吃 一点点 浪费 打包 排队 久 周日 下午 一会儿 有种 位置 只不过 服务员 说 最小 鱼 显得 不耐烦 纠正 纠正 ,1,0
12191,158754521,2,好吃 太干 140 元 没什么 吃 ,0,0
12193,5527472,8,偏咸 价格 高 团 三张 票 加 32 块 买单 ,1,0
12199,2501098,10,第二次 好吃 不行 下次 还会 ,1,0
12200,119357852,8,服务 特别   爱 搭 不理       奥尔良 鸡翅   卡朋 特色 炒饭   香 煎 黑椒 牛扒   厚炸 冰多士   碳烧 原 鱿鱼 ,1,0
12201,67446384,8,行 店员 服务 ,1,0
12202,73798971,6,感觉 岗顶 好吃 ,1,0
12212,2501098,6,菜 份量 少 辣 .... ,1,0
12213,2501098,6,味道 划算 服务态度 差 ,1,0
12215,5527472,8,味道 还行 有点咸 三个 吃 两百多 酱料 收费 30 环境 ,1,0
12217,2501098,10,  量 不算   两个 人用 两张 卷 ,1,0
12220,633706,10,推荐 牛排 鸡排 汤 意粉 买 89.9 团购 ,1,0
12221,73798971,4,第二次 ,0,0
12223,633706,8,肉 很大 份 真的   饮料 不行   水果 新鲜   ,1,0
12226,73798971,10,环境 服务员 态度 菜 不错 人吃个 双人 餐挺 不贵   玉米汤   牛排 套餐 ,1,0
12227,73798971,8,光明 广场 三楼 周六日 每卷 加 十元 两个 牛扒 升级 二十 吃 先 挨 一刀 味道 算 团购 菜单 价格 不算 太贵 价格 吸引 年轻人   牛扒 中规 中距 全熟 上菜 血丝 沙冰 新鲜 ,1,0
12229,74582725,6,披萨 味道 榴莲 炒饭 好吃 味道 太淡 ,1,0
12230,5638032,4,口味 太贵 点 三份 饺子 一份 面 几个 菜花 180 美团 劵 75 花头 ,0,0
12231,633706,2,垃圾 玩意 上桌 半个 小时 摆 餐具 牛排 吃 完 小菜 前菜 后菜 难吃 极点 汤品 更是 难吃 难吃 难吃 难吃 难吃 难吃 难吃 难吃 难吃 难吃 服务态度 差 企业 文化 建设 做好 难吃 餐厅 ,0,0
12232,2501098,10,好吃 ,1,0
12237,633706,6,分量 很足 味道 算 马马虎虎 环境 不怎么样 人太多 太吵 ,1,0
12241,633706,6,吃 挺 一共 三个 吃 四个 菜 剩下 好多 最让人 满意 打包 甜点 可惜 水果 太 新鲜 青菜 剩 正确 地说 素菜 肉菜 少 饮料 好像 酸梅汤 不太 好喝 不太 喜欢 喝 ,1,0
12246,5527472,8,广州 吃 拼锅 加汁 钱 太坑 点 肉类 不用 加钱 单点 一锅 平均 150 拼锅 种肉 加汁 钱 180 越来越 贵 分量 少 特别 点 牛肉 ,1,0
12248,158754521,2,臭蟹   发黑 ,0,0
12255,5638032,19,味道 小贵 ,1,0
12261,5527472,10,喜欢 牛肉 每次 会点 牛肉 很嫩 滑 鲜虾 口感 环境 超级 喜欢 餐巾纸 免费 不像 茶楼 收费 服务业 不错 团 几次 下次 还会 再团 ,1,0
12262,2501098,8,去过 好吃 上菜 慢 ,1,0
12263,160789530,2,套路 用餐 问 10 块 代金券 服务员 说 买单 说 ,0,0
12266,5527472,4,两个 吃 两百 上菜 慢 有个 女服务员 态度 很差 ,0,0
12269,158754521,8,味道 不错 汤汁 泡饭 好评 ,1,0
12273,4739416,10,服务态度 三文鱼 刺身 新鲜 ,1,0
12276,86045,8,上菜 太快 提前 做好 味道 感觉 般般 ,1,0
12277,95652015,8,小贵 ,1,0
12278,5527472,8,份量   味道 不错   服务 滴   几次 人来 下单   下单 态度   前台 收银 ,1,0
12280,169458693,10,鱼肉 新鲜 店里 吵杂 晚去 下雨天 服务员 不错 礼貌 说 吃法 第一次 吃 粥 火锅 蘸 酱 几样 不错 吃 搭配 鱼肉 中 过度 抢 鱼肉 鲜 下次 广州 再来 吃 ,1,0
12281,164661961,10,味道 挺足 环境 差 丢 丢 北京路 路段 价格 算 响 滴滴 滴 声音 嫌弃 团 双人 套餐 开头 吃 男票 大吃 吃 发觉 额外 点 公仔 面 搞 吃不完   牛腩 牛杂 煲   酸梅汤   开心 农场 ,1,0
12282,633706,4,问 几分 熟 血 恶心 环境 ,0,0
12283,633706,6,环境 牛扒 一点 牛肉 味 ,1,0
12284,5527472,8,肉 挺 鲜美 吃 腻 挺不错 闷 服务员 换 桌子 ,1,0
12287,107377267,4,一般般 好吃 明虾 ,0,0
12288,5527472,10,闷锅 虾 入味 还好 凉拌菜 好吃 四个 人团 张 劵 补 25 现金 人均 65 ,1,0
12292,186581968,4,口味 不错 上菜 速度 特别 慢 问 短发 中年 服务员 特别 不耐烦 告诉 原因 说 怼 幸运 小姐姐 友好 喝 饮品 ,0,0
12296,2501098,10,预约 服务员 说 代金券 挺好用 ,1,0
12297,5527472,10,好吃 环境 ◎ 态度 上菜 摆弄 菜 酱 好玩 等待 加热 闻到 味道 口水 流 真的 好吃 ,1,0
12300,2501098,5,味道 贵 麻辣 香锅 没加肉 加点 小菜 花 两百 ,0,0
12306,5527472,8,今晚 点 左 鲶鱼 鸡翅 极品 牛肉 出品 不错 那份 蟹 柳 差强人意 ,1,0
12307,73798971,10,吃 棒棒 哒 ,1,0
12308,86045,10,现金 券 只能 火锅 汤底 料 扣减 茶位 酱料 费 请 酱料 硬性 消费 两桌 结帐 时 发生争执 芝士 锅底 香浓 味道 挺不错 喜欢 还会 光顾 ,1,0
12309,67446384,8,北京路 店 挺 刚刚 江南西 买 一对 北京路 买 要收 一块钱 打包 费 交了 牛皮纸 那种 袋子 要加 钱 江南西 那家 主动 不用 买 味道 像章 鱼丸子 那种 味道 ,1,0
12310,5638032,6,菜品 太咸 人太多 30 分钟 感觉 一般般 ,1,0
12312,633706,5,说 说 本次 团购 亮点 评价 会员 参考 ,0,0
12313,179408908,2,肉 冻货 太 咸太甜 环境 太 差 千万别 ,0,0
12317,5527472,4,安静 数学 不好 团 算 算 商家 ,0,0
12320,633706,10,好吃   两个 吃不完   撑   地方 好找   牛排   忌廉 汤 ,1,0
12321,5527472,10,晚 服务 比较慢 久 帮 弄 菜 理解 解决 唯一 不好 记得 菜 煮 太久 点点 过头 可惜 可惜 ,1,0
12328,633706,6,味道 真心 不错 份量 足 外观 吸引 唯一 感觉 不爽 员工 态度 搭理 咨询 回答 令人 火 ,1,0
12330,2501098,10,吃 本来 想 吃 鱼 晚 拉 ,1,0
12332,2501098,8,服务 不错 比上 来要 改进 这家 店 建议 四人 吃 吃 太 浪费 鱼 斤 卖 点 江团 刺 一点 不好 配菜 好吃 少 土豆条 炸 奇怪 配菜 火锅 配菜 水平 完美 吃 辣 点 辣 这家 店 辣 ,1,0
12334,5527472,5,从来不 评价 团购 浪费 积分 积分 这段话 复制 走到 复制到 即能 赚 积分 哒 美团 越来越 越来越 团购 店 多些 项目 团购 更好 ,0,0
12336,5527472,2,差 百分之七八十 蒜 打底 ,0,0
12337,73798971,9,地方 不难 找 环境 不错 适合 情侣 三五 知己 聚餐 两款 牛扒 味道 不错 西冷 牛扒 筋 点 感觉 沙朗 牛扒 好吃 点 玉米浓汤 好喝 薯条 好吃 番茄酱 味道 不错 豆腐 还行 蜜柚 茶 椰奶 沙冰 味道 行 椰奶 沙冰 椰子汁 服务员 态度 不错 态度 不好 介绍 位置 有个 射灯 眼睛 难受 提议 换 位子 两位 服务员 态度强硬 说 换 好说歹说 不让 换 朋友 发火 态度 软化 换 一桌 ,1,0
12339,633706,10,味道 沙发 太旧 ,1,0
12340,73798971,2,有病 水果 加收 钱 平时 不用 说 收钱 坑 钱 ,0,0
12341,109403441,6,味道 汤 清淡 调料 少 点 ,1,0
12342,156627448,8,榴莲 味 浓郁 榴莲 肉 香甜 吃 完 腻 榴莲 鸡煲 配 公仔 面 感觉 甜 咸味 道 建议 搭配 汤 桑叶 水平   榴莲 鸡煲 ,1,0
12343,633706,8,牛排 挺好吃 沙拉 太行 一点 沙拉酱 WIFI 连不上 坐 人座 连个 放 包包 地方 想调 位置 坐 卡座 服务员 说 坐 一眨眼 一队 情侣 坐 弄 凳子 坐 半边 半边 摆 包包 郁闷 ,1,0
12354,117225790,2,服务员 态度 不好 ,0,0
12355,633706,4,环境 一般般 大众 价位 强求 服务 说 扒 只能 说算熟 ,0,0
12359,2501098,10,味道 不错 每次 吃 鱼 新鲜 有时候 进 小点 鱼 两个 吃 两斤 最小 两斤 吃不完 浪费 ,1,0
12361,117225790,10,服务员 水平 提高 不小 热情 希望 发辉 ,1,0
12365,2501098,10,第一次 家 分量 点 几个 香锅 配菜 问 服务员 两个 吃 够不够 服务员 说 加 几个 导致 一半 吃 ,1,0
12366,107377267,8,行 第二次 特色 菜 推荐   肉蟹 煲 ,1,0
12367,5527472,5,亟待解决 定居点 基地 妇女 将错就错 开发 ,0,0
12373,2501098,10,不错 鱼 入味 骗 秤 加钱 蔬菜 少 可怜 ,1,0
12374,633706,6,口味 一般般 还过得去 人多 音杂 ,1,0
12376,169310417,2,窑鸡 太 难吃 点 点 点 ,0,0
12377,73798971,10,超 好吃 两个 吃不完 玉米浓汤 超棒 ,1,0
12381,2501098,6,很晚 晚 吃 男朋友 一张 券 不饿 打包 一份 回来 送 喝 ,1,0
12385,633706,8,配 汤 饮料 不怎么样 扒 意粉 好吃 ,1,0
12395,179658375,8,,1,0
12399,73798971,10,第几次 吃   分量 少 ,1,0
12402,4739416,10,不错 美团 不贵 门面 小难 找 ,1,0
12407,2501098,10,烤鱼 不错 算斤 配菜 选 有时候 想 吃 重 口味 考虑一下 这家 ,1,0
12408,4739416,10,超级 超级 超级 超级 ,1,0
12413,86045,8,商家 环境 服务态度 菜品 服务 足量 ,1,0
12414,159146980,2,牛肉 真真 差 吃 反胃 下次 倒贴 再来 牛肉 感觉 那种 冻 好久 肉 感 骚味 说实话 真的 八合里 火锅 海底 捞 重点 消费 一点 低 真是太 失望 ,0,0
12417,109403441,10,,1,0
12418,5527472,8,口味 行 感觉 配菜 少 深圳 奇怪 ,1,0
12419,107377267,10,第二次 吃   很棒     推荐 虾     蟹 煲 ,1,0
12421,2501098,10,团购 次   感觉   等位   不爽 ,1,0
12423,86045,8,原只 椰子 饭 好吃 伤心 ,1,0
12426,5527472,8,来过 好多 回 口味 最差 希望 加大 点 培训 力度 ,1,0
12429,86045,10,好吃 ,1,0
12430,158754521,2,上菜 慢 服务 差 菜 米饭 饮料 催 次 没上 菜 吃 完 饭 没上 气 气 ,0,0
12431,2501098,2,忠实 客户   每次 北京路 必去   东西 挺   环境   点餐 服务员 领班   男 倒 没事   女 更年期   点餐 欠 800 万   一桌 男 点餐   笑 花   有没有 搞错   没开 吃 倒胃口   点餐 女   领班   开口   口气 要死   第一 这家   心情 吃   一点 餐   一点 想 吃 心     男   女 真无语 ,0,0
12432,73798971,8,牛排 好吃   西瓜汁 太甜   希望 改善   放糖   汤 腻   希望 多一点 选择   换成 小吃 ,1,0
12439,5527472,8,贵 味道 勉强 ,1,0
12442,67446384,6,三宝 喜欢 朋友 行 裹 粉 炸鸡 统一 酱 太 浓 有点咸 口味 ,1,0
12443,117225790,2,服务 ,0,0
12444,5527472,6,太贵 另算 感觉 坑姐 ,1,0
12445,164166476,6,咸 头发 ,1,0
12446,5527472,5,听说 评价 积分   评价 ,0,0
12449,117225790,8,三文治 不怎么样 出前 一丁 吃 炒饭 不错 ,1,0
12452,633706,10,扒 美味 蔬菜 沙拉 芹菜 红萝卜 味道 奇怪 玉米 忌廉 汤 淡 总体 评价 还好 ,1,0
12453,633706,8,不团 吃 差价 ,1,0
12456,74582725,8,榴莲 味 很重 套餐 烤鱼 好吃 ,1,0
12457,2501098,10,N 次 团购 分店 还会 再团 ,1,0
12459,107377267,10,吃 第一次 吃 感觉 挺 某人 吃 睡着   明虾 煲   金桔 柠檬汁   百香果   爱 凤爪   凉拌 土豆丝 ,1,0
12461,5527472,8,吃 味道 吃 ,1,0
12464,107377267,4,味道 六人 吃 剩下 好吃 ,0,0
12467,2501098,10,味道 服务 周到 理解 辣 菜 为啥 点 玉米 汁 烫 喝 ,1,0
12470,5527472,10,好吃 ,1,0
12472,2501098,8,顾客 唯一 不好 吃饭 服务员 厨房 垃圾车 推出 清理 影响 用餐 ,1,0
12473,168581594,4,店 好吃 服务员 说 晚点 雪糕 吃 完 没上 忘 ,0,0
12478,164409108,4,菜 味道 特别 满意 服务员 服务态度 太 好像 不来 吃 反正 下次 ,0,0
12479,633706,2,难吃 难吃 下次 光顾 ,0,0
12480,109403441,8,两大 两小 一份 套餐 份量 挺足 ,1,0
12481,5527472,8,挺 满意 消费 ,1,0
12482,633706,10,第四次 团 ,1,0
12484,86045,6,时 芝士 火锅 D 丸 甘好 食 份量 ,1,0
12489,179507699,8,俩 道菜 道特 难吃 老板娘 送 门口 ,1,0
12494,633706,8,姐姐 吃 吃 说 一般般 ,1,0
